name,birth,incoming_links,outgoing_links,page,latitude,longitude
Borden Parker Bowne, (1847–1910),Immanuel Kant:George Berkeley:Hermann Lotze:Gottfried Wilhelm Leibniz:René Descartes:,Randall Auxier:T. C. Chao:John W. E. Bowen Sr.:Walter George Muelder:,/wiki/Borden_Parker_Bowne,FILL,FILL
Gogol,,,Dimitri Pisarev:,/wiki/Nikolai_Gogol,FILL,FILL
Henri Bergson, (1859–1941),Arthur Schopenhauer:Immanuel Kant:Charles Darwin:Gottfried Wilhelm Leibniz:William James:Herbert Spencer:Spinoza:Plotinus:Maine de Biran:Félix Ravaisson-Mollien:,Henry Miller:Vladimir Jankélévitch:Emmanuel Levinas:Émile Bréhier:Nikos Kazantzakis:Maurice Merleau-Ponty:Emmanuel Mounier:Guy Debord:Jawaharlal Nehru:Robert Frost:Necip Fazıl Kısakürek:Alfred North Whitehead:Marcel Proust:Aldous Huxley:Liang Shuming:Édouard Le Roy:Michel Aflaq:Alfred Schütz:Anna-Teresa Tymieniecka:Muhammad Iqbal:Gabriel Marcel:Jacques Maritain:Vladimir Nabokov:Nurettin Topçu:Wyndham Lewis:Gilles Deleuze:Jean-Paul Sartre:,/wiki/Henri_Bergson,FILL,FILL
Adelard of Bath, (12th century),Euclid:Aristotle:Plato:Islamic philosophy:,William of Conches:Roger Bacon:Hugh of Saint Victor:Isaac of Stella:Robert Grosseteste:Peter Abelard:,/wiki/Adelard_of_Bath,FILL,FILL
Eric Voegelin, (1901–1985),Hans Urs von Balthasar:William James:Hans-Georg Gadamer:John R. Commons:Aristotle:Max Weber:Henri de Lubac:Alfred North Whitehead:Henri Bergson:Augustine of Hippo:Eduard Meyer:Plato:Edmund Husserl:Alfred Schütz:Thomas Mann:F. W. J. Schelling:Jean Bodin:Pre-Socratic philosophers:Leo Strauss:Hans Jonas:Ludwig von Mises:Thomas Aquinas:,Bruno Latour:Flannery O'Connor:William Havard:Robert B. Heilman:Frederick Lawrence:de:William F. Buckley Jr.:Olavo de Carvalho:Sir Roger Scruton:Jürgen Gebhardt:Robert George:Russell Kirk:James V. Schall:Thierry Gontier:Martin Palouš:Walker Percy:Rudolf Bultmann:Leo Strauss:Raymond Aron:fr:Ellis Sandoz:,/wiki/Eric_Voegelin,FILL,FILL
William of Ockham, (c. 1285–1349),Petrus Aureolus:Aristotle:Anselm of Canterbury:Duns Scotus:Henry Harclay:Durandus of Saint-Pourçain:Peter Abelard:Thomas Aquinas:,John Wycliffe:Thomas Hobbes:Gabriel Biel:Martin Luther:Jean Buridan:John Calvin:René Descartes:Gregory of Rimini:Bertrand Russell:Albert of Saxony:Henry VIII:Adam de Wodeham:,/wiki/William_of_Ockham,FILL,FILL
Paul of Venice, (1369–1429),Walter Burley:Aristotle:John Wycliffe:Albertus Magnus:Averroes:Giles of Rome:Augustine:Duns Scotus:Thomas Aquinas:,Paolo da Pergola:Gaetano da Thiene:,/wiki/Paul_of_Venice,FILL,FILL
Thomas Schelling,,,David Lewis (philosopher):,/wiki/Thomas_Schelling,FILL,FILL
Epicurus, (341 BC–270 BC),Aristotle:Plato:Aristippus:Democritus:Pyrrho:Nausiphanes:,Jean-Jacques Rousseau:Seneca the Younger:Thomas Hobbes:Lucretius:Isaac Newton:Karl Marx:Metrodorus:Hermarchus:John Stuart Mill:Voltaire:Bentham:Gassendi:Thomas Jefferson:David Hume:Philodemus:Baruch Spinoza:,/wiki/Epicurus,FILL,FILL
Alberico Gentili,,,Hugo Grotius:,/wiki/Alberico_Gentili,FILL,FILL
François Picavet,,,Alexandre Koyre:,/wiki/Fran%C3%A7ois_Picavet,FILL,FILL
Arthur Conan Doyle,,,Umberto Eco:,/wiki/Arthur_Conan_Doyle,FILL,FILL
Panaetius, (c. 185 – c. 110 BC),Antipater of Tarsus:Diogenes of Babylon:,Posidonius:Hecato:Cicero:,/wiki/Panaetius,FILL,FILL
Baron d'Holbach, (1723–1789),Hobbes:Bolingbroke:Pierre Bayle:,Nietzsche:Danton:Marx:Darwin:Weishaupt:Onfray:Freud:Desmoulins:Kant:Marat:,/wiki/Baron_d%27Holbach,FILL,FILL
G. L. Boggs,,,Cornelius Castoriadis:,/wiki/Grace_Lee_Boggs,FILL,FILL
Pythagoreanism,,,Empedocles:,/wiki/Pythagoreanism,FILL,FILL
Artaud,,,Michel Foucault:,/wiki/Antonin_Artaud,FILL,FILL
Socrates, (470–399 BC),Diotima:Archelaus:Anaxagoras:Damon:Prodicus:,Euclid of Megara:Plato:Phaedo of Elis:Aristippus:Xenophon:Western philosophy:Antisthenes:,/wiki/Socrates,FILL,FILL
Burroughs,,,Gilles Deleuze:,/wiki/William_S._Burroughs,FILL,FILL
Johannes Nikolaus Tetens, (1736–1807),David Hume:Gottfried Wilhelm Leibniz:John Locke:Christian Wolff:,Immanuel Kant:,/wiki/Johannes_Nikolaus_Tetens,FILL,FILL
Senior,,,John Stuart Mill:,/wiki/Nassau_William_Senior,FILL,FILL
Mario Tronti,,,Antonio Negri:,/wiki/Mario_Tronti,FILL,FILL
Józef Maria Bocheński,,,Arthur Prior:,/wiki/J%C3%B3zef_Maria_Boche%C5%84ski,FILL,FILL
Jean-François Lyotard, (1924–1998),Nietzsche:Lacan:Durkheim:Austin:Marx:Parsons:Montaigne:Klossowski:Deleuze and Guattari:Freud:Wittgenstein:Kant:Heidegger:,Alain Badiou:Roland Barthes:Margret Grebowicz:Mark Fisher:Richard Rorty:,/wiki/Jean-Fran%C3%A7ois_Lyotard,FILL,FILL
John Shelby Spong,,,Rudolf Bultmann:,/wiki/John_Shelby_Spong,FILL,FILL
Herbert Spencer, (1820–1903),Aristotle:Auguste Comte:George Henry Lewes:Charles Darwin:John Stuart Mill:Jean-Baptiste Lamarck:Thomas Henry Huxley:,Henry Sidgwick:Émile Durkheim:Charles Darwin:Jorge Luis Borges:Auberon Herbert:Henri Bergson:William Graham Sumner:Jack London:Murray Rothbard:,/wiki/Herbert_Spencer,FILL,FILL
Luce Irigaray, (born 1930),Jacques Derrida:Martin Heidegger:Sigmund Freud:Emmanuel Levinas:Jacques Lacan:Maurice Merleau-Ponty:,Catherine Malabou:Elizabeth Grosz:Judith Butler:,/wiki/Luce_Irigaray,FILL,FILL
R. D. Laing,,,Avital Ronell:,/wiki/R._D._Laing,FILL,FILL
David Gauthier, (born 1932),John Locke:Thomas Hobbes:,Geoffrey Sayre-McCord:Jan Narveson:Peter Vallentyne:,/wiki/David_Gauthier,FILL,FILL
Michel Henry, (1922–2002),Wahl:Husserl:Gouhier:Hyppolite:Biran:Meister Eckhart:Alquié:,Marion:,/wiki/Michel_Henry,FILL,FILL
Swedenborg,,,Ralph Waldo Emerson:,/wiki/Emanuel_Swedenb,FILL,FILL
Wolfgang Köhler, (1887–1967),,Karl Popper:,/wiki/Wolfgang_K%C3%B6hler,FILL,FILL
Hilary of Poitiers,,,Augustine of Hippo:,/wiki/Hilary_of_Poitiers,FILL,FILL
Carl Jung, (1875–1961),Nietzsche:Carus:Janet:Hartmann:Schiller:Flournoy:Heraclitus:Laozi:James:Freud:Goethe:Moltzer:Kant:Bleuler:Meister Eckhart:Schopenhauer:,Erich Neumann:Sonu Shamdasani:Joseph Campbell:Gaston Bachelard:Wolfgang Pauli:Carl Rogers:Terence McKenna:Ross Nichols:James Hillman:Jean Piaget:Arnold J. Toynbee:Freud:Alan Watts:Robert Anton Wilson:Jordan Peterson:Philip K. Dick:Hermann Hesse:,/wiki/Carl_Jung,FILL,FILL
Edmund Husserl, (1859–1938),Bolzano:Plato:Kerry:Brentano:Lotze:Natorp:Leibniz:Rickert:Weierstrass:Windelband:Stumpf:Hume:Masaryk:Kant:Descartes:,Marcel:Levinas:Przywara:Ryle:Zahavi:Farber:Patočka:Ricœur:Merleau-Ponty:Ortega y Gasset:Landgrebe:Reinach:Zubiri:Mises:Smith:Weyl:Blumenberg:Gallagher:Strauss:Gödel:Ingarden:Schütz:Marion:Willard:Henry:Putnam:Fink:Wojtyła:Carnap:Derrida:Sartre:Köchler:Sellars:Western philosophy:Stiegler:Dussel:Kołakowski:Stein:Scheler:Heidegger:,/wiki/Edmund_Husserl,FILL,FILL
Pasicles of Thebes,,,Stilpo:,/wiki/Pasicles_of_Thebes,FILL,FILL
Thorstein Veblen,,,Jean Baudrillard:,/wiki/Thorstein_Veblen,FILL,FILL
Jean Baudrillard, (1929–2007) ,Alfred Jarry:Guy Debord:Marshall McLuhan:Michel Foucault:Henri Lefebvre:Ferdinand de Saussure:Karl Marx:Soren Kierkegaard:Jorge Luis Borges:Roland Barthes:Marcel Mauss:Georges Bataille:Friedrich Nietzsche:Thorstein Veblen:,Slavoj Žižek:Cody Wilson:Gerald Vizenor:Mario Perniola:The Wachowskis:Gilles Lipovetsky:Nick Land:Peter Halley:Byung-Chul Han:Sophie Calle:,/wiki/Jean_Baudrillard,FILL,FILL
Bonaventure, (1221–1274),Aristotle:Anselm of Canterbury:Pseudo-Dionysius:Alexander of Hales:St. Augustine:Stoicism:Cicero:Avicebron:,John of the Cross:Nicholas of Cusa:Hans Urs von Balthasar:Peter John Olivi:Josef Ratzinger:,/wiki/Bonaventure,FILL,FILL
Driesch,,,Maurice Merleau-Ponty:,/wiki/Hans_Driesch,FILL,FILL
Hélène Metzger,,,Thomas Samuel Kuhn:,/wiki/H%C3%A9l%C3%A8ne_Metzger,FILL,FILL
George Boole, (1815–1864),Aristotle:Leibniz:Newton:Spinoza:,Shannon:MacColl:Keynes:Johnson:Jevons:Shestakov:Peirce:De Morgan:,/wiki/George_Boole,FILL,FILL
Anne Conway,,,Gottfried Leibniz:,/wiki/Anne_Conway_(philosopher),FILL,FILL
Dubnow,,,Leo Strauss:,/wiki/Simon_Dubnow,FILL,FILL
Seraphim Rose,,,Alan Watts:,/wiki/Seraphim_Rose,FILL,FILL
Alexander of Hales, (died 1245),Aristotle:Bernard of Clairvaux:Peter Lombard:Pseudo-Dionysius:St. Anselm:St. Augustine:Richard of Saint Victor:,Richard Rufus of Cornwall:Bonaventure:Alexander Carpenter:,/wiki/Alexander_of_Hales,FILL,FILL
Ernst Friedrich Apelt,,,Leonard Nelson:,/wiki/Ernst_Friedrich_Apelt,FILL,FILL
Richard of Saint Victor,,,Alexander of Hales:,/wiki/Richard_of_Saint_Victor,FILL,FILL
Chungliang Al Huang,,,Alan Watts:,/wiki/Chungliang_Al_Huang,FILL,FILL
Henri-Frédéric Amiel,,,Peter Wessel Zapffe:,/wiki/Henri-Fr%C3%A9d%C3%A9ric_Amiel,FILL,FILL
Sechenov,,,Nikolai Chernyshevsky:,/wiki/Ivan_Sechenov,FILL,FILL
Gerald Cohen, (1941–2009),Isaiah Berlin:Karl Marx:John Rawls:Gilbert Ryle:Louis Althusser:,Jonathan Wolff:Will Kymlicka:John Roemer:Larry Temkin:John McMurtry:Michael Otsuka:Euclid Tsakalotos:Alan Carter:,/wiki/Gerald_Cohen,FILL,FILL
Lactantius,,,Augustine of Hippo:,/wiki/Lactantius,FILL,FILL
Toni Morrison,,,Cornel West:,/wiki/Toni_Morrison,FILL,FILL
Alois Riehl,,,Heinrich Rickert:,/wiki/Alois_Riehl,FILL,FILL
Jean Jacques Rousseau, (1712–1778),Locke:Malebranche:Hobbes:Socrates:Voltaire:Spinoza:Leibniz:Machiavelli:Aristotle:Plutarch:Descartes:Condillac:Plato:Montesquieu:Grotius:Diderot:D'Épinay:Pufendorf:D'Alembert:,Proudhon:Montessori:Wollstonecraft:Hume:Smith:Rawls:Dewey:Bloom:Strauss:Saint-Just:Kant:Engels:American Revolution:Thoreau:de Sade:Kitsikis:Madame de Stael:Darwin:Derrida:Freud:Goethe:Malaka:Tolstoy:French Revolution:Nietzsche:Hegel:Gibbon:Paine:Marx:Fichte:Romanticism:Robespierre:Counter-Enlightenment:Napoleon Bonaparte:Schopenhauer:,/wiki/Jean_Jacques_Rousseau,FILL,FILL
Iamblichus (philosopher), (ca. 245 AD-ca. 325),Aristotle:Plato:Pythagoras:Porphyry:Neopythagoreanism:,Aedesius:Proclus:,/wiki/Iamblichus_(philosopher),FILL,FILL
Demetrios Kydones,,,Gemistus Pletho:,/wiki/Demetrios_Kydones,FILL,FILL
Anthony,,,Augustine of Hippo:,/wiki/Anthony_the_Great,FILL,FILL
Edgar S. Brightman, (1884–1953),William Ernest Hocking:Borden Parker Bowne:,L. Harold DeWolf:,/wiki/Edgar_S._Brightman,FILL,FILL
Heinz von Foerster,,,Edgar Morin:,/wiki/Heinz_von_Foerster,FILL,FILL
Nikolai Fyodorovich Fyodorov, (1828–1906),,Konstantin Tsiolkovsky:Transhumanism:Vladimir Vernadsky:,/wiki/Nikolai_Fyodorovich_Fyodorov,FILL,FILL
Abu Hanifa,,,Shah Wali Allah:,/wiki/Abu_Hanifa,FILL,FILL
Epictetus, (AD 55–c. 135),Musonius Rufus:Zeno of Citium:Cleanthes:Chrysippus:Diogenes:Socrates:Hippocrates:,Han Ryner:Marcus Aurelius:James Stockdale:Arrian:Junius Rusticus:Albert Ellis:,/wiki/Epictetus,FILL,FILL
John Ellis McTaggart, (1866–1925),T. H. Green:G. W. F. Hegel:,Peter Geach:Michael Oakeshott:Michael Dummett:S. V. Keeling:,/wiki/John_Ellis_McTaggart,FILL,FILL
David Wiggins, (born 1933),,John McDowell:Jonathan Westphal:Jonathan Dancy:,/wiki/David_Wiggins,FILL,FILL
Sidney Hook, (1902–1989),Morris Raphael Cohen:John Dewey:Karl Marx:Bertrand Russell:,Paul Kurtz:Barbara Branden:Lionel Trilling:Morris Janowitz:,/wiki/Sidney_Hook,FILL,FILL
Louis Gabriel Ambroise de Bonald, (1754–1840),Augustine of Hippo:Aristotle:Chateaubriand:Goldsmith:Plato:Pascal:Malebranche:Tacitus:Bossuet:Malthus:Socrates:Hénault:Joseph de Maistre:Leibniz:Rousseau:Thomas Aquinas:,Durkheim:Joseph de Maistre:Léon Duguit:Charles Maurras:Juan Donoso Cortés:Carl Schmitt:Balzac:Comte:Louis Veuillot:Lamennais:René de La Tour du Pin:Frédéric Le Play:Chateaubriand:Julius Evola:,/wiki/Louis_Gabriel_Ambroise_de_Bonald,FILL,FILL
Ernst Cassirer, (1874–1945),Immanuel Kant:Friedrich Wilhelm Joseph Schelling:Gottfried Wilhelm Leibniz:Hermann Cohen:Johann Wolfgang von Goethe:,Eric Weil:Susanne Langer:Leo Strauss:Wilbur Marshall Urban:,/wiki/Ernst_Cassirer,FILL,FILL
Miguel de Cervantes,,,Denis Diderot:,/wiki/Miguel_de_Cervantes,FILL,FILL
Christine Korsgaard,,,"Onora O'Neill, Baroness O'Neill of Bengarve:",/wiki/Christine_Korsgaard,FILL,FILL
Thomas Henry Huxley, (1825–1895),Edward Forbes:Charles Darwin:,Henry Fairfield Osborn:Julian Huxley:E. Ray Lankester:Hubert Harrison:H. G. Wells:William Henry Flower:Aldous Huxley:,/wiki/Thomas_Henry_Huxley,FILL,FILL
René Guénon,,,Georges Bataille:,/wiki/Ren%C3%A9_Gu%C3%A9non,FILL,FILL
Bankei Yōtaku,,,Alan Watts:,/wiki/Bankei_Y%C5%8Dtaku,FILL,FILL
F. H. Bradley, (1846–1924),Immanuel Kant:Hermann Lotze:Johann Gottlieb Fichte:G. W. F. Hegel:F. W. J. Schelling:,James Ward:C. A. Campbell:T. S. Eliot:Alfred North Whitehead:Bernard Bosanquet:,/wiki/F._H._Bradley,FILL,FILL
John Locke, (1632–1704),Grotius:Filmer:Bacon:Spinoza:Masham:Hobbes:Pufendorf:Descartes:,Berkeley:Jefferson:Voltaire:Hume:Kant:Rousseau:Shaftesbury:,/wiki/John_Locke,FILL,FILL
Maxie Clarence Maultsby Jr.,,,B. F. Skinner:,/wiki/Maxie_Clarence_Maultsby_Jr.,FILL,FILL
Thomas Cajetan, (1469–1534),Aristotle:Saint Jerome:Averroes:Pico della Mirandola:St. Thomas Aquinas:Saint Augustine:Duns Scotus:,Étienne Gilson:Ralph McInerny:Henri de Lubac:,/wiki/Thomas_Cajetan,FILL,FILL
Christian von Ehrenfels, (1856–1932),Franz Brentano:Ernst Mach:Alexius Meinong:,Felix Weltsch:George Stout:,/wiki/Christian_von_Ehrenfels,FILL,FILL
Goethe,,,Hannah Arendt:,/wiki/Johann_Wolfgang_von_Goethe,FILL,FILL
Paul Grice, (1913–1988),Peter Strawson:Aristotle:,Kent Bach:Stephen Levinson:Dan Sperber:Stephen Neale:John Searle:Ernest Lepore:Stephen Schiffer:Jonathan Bennett:Peter Strawson:Deirdre Wilson:,/wiki/Paul_Grice,FILL,FILL
Durandus of Saint-Pourçain,,,William of Ockham:,/wiki/Durandus_of_Saint-Pour%C3%A7ain,FILL,FILL
Dawud al-Zahiri,,,Ibn Hazm:,/wiki/Dawud_al-Zahiri,FILL,FILL
Hellenistic Judaism,,,Philo:,/wiki/Hellenistic_Judaism,FILL,FILL
Ernst Troeltsch, (1865–1923),Albrecht Ritschl:Max Weber:,James Luther Adams:H. Richard Niebuhr:,/wiki/Ernst_Troeltsch,FILL,FILL
Othmar Spann, (1878–1950),Adam Müller:,Oskar Morgenstern:Eric Voegelin:Gottfried Haberler:Herman Dooyeweerd:Friedrich Hayek:,/wiki/Othmar_Spann,FILL,FILL
Herbert McCabe,,,Anthony Kenny:,/wiki/Herbert_McCabe,FILL,FILL
Damaris Cudworth Masham, (1659–1708),Aristotle:Nicholas of Cusa:Ralph Cudworth:Plato:The Bible:Plotinus:Augustine of Hippo:,John Locke:Immanuel Kant:David Hume:Denis Diderot:,/wiki/Damaris_Cudworth_Masham,FILL,FILL
Adrienne Rich,,,Claudia Card:,/wiki/Adrienne_Rich,FILL,FILL
Mary Daly,,,Claudia Card:,/wiki/Mary_Daly,FILL,FILL
Mozart,,,Søren Kierkegaard:,/wiki/Wolfgang_Amadeus_Mozart,FILL,FILL
German Romanticism,,,Wilhelm Dilthey:,/wiki/German_Romanticism,FILL,FILL
Erasmus,,,Edmund Burke:,/wiki/Erasmus,FILL,FILL
James Ward (psychologist), (1843–1925),F. H. Bradley:,G. E. Moore:,/wiki/James_Ward_(psychologist),FILL,FILL
Manuel Sadosky,,,Mario Bunge:,/wiki/Manuel_Sadosky,FILL,FILL
Brethren of Purity,,,Ibn Sabin:,/wiki/Brethren_of_Purity,FILL,FILL
Alain,,,Georges Canguilhem:,/wiki/%C3%89mile_Chartier,FILL,FILL
Albumasar,,,Roger Bacon:,/wiki/Abu_Ma%27shar,FILL,FILL
Thomas Jefferson, (1743–1826),Destutt de Tracy:William Robertson:Montesquieu:Isaac Newton:John Locke:Voltaire:Jesus of Nazareth:Bolingbroke:William Blackstone:Francis Bacon:David Hume:Edward Gibbon:,Benjamin Tucker:Albert Jay Nock:James Monroe:,/wiki/Thomas_Jefferson,FILL,FILL
Georg Henrik von Wright, (1916–2003),Jürgen Habermas:Eino Kaila:G. E. Moore:Ludwig Wittgenstein:Oswald Spengler:Charles Sanders Peirce:R. B. Braithwaite:,Peter Hacker:Karl-Otto Apel:,/wiki/Georg_Henrik_von_Wright,FILL,FILL
Cornelius,,,Theodor Adorno:,/wiki/Hans_Cornelius,FILL,FILL
Alberto González Domínguez,,,Mario Bunge:,/wiki/Alberto_Gonz%C3%A1lez_Dom%C3%ADnguez,FILL,FILL
Aristippus, (c. 435–366 BC),Socrates:,Epicurus:Michel Onfray:Hegesias:Anniceris:Arete of Cyrene:Theodorus:Aristippus the Younger:,/wiki/Aristippus,FILL,FILL
Eurocommunism,,,Nicos Poulantzas:,/wiki/Eurocommunism,FILL,FILL
James Mill, (1773–1836),Jeremy Bentham:Dugald Stewart:David Hartley:,John Stuart Mill:,/wiki/James_Mill,FILL,FILL
de Gérando,,,Ralph Waldo Emerson:,"/wiki/Joseph_Marie,_baron_de_G%C3%A9rando",FILL,FILL
Roman Ingarden, (1893–1970),Kazimierz Twardowski:Immanuel Kant:Edmund Husserl:,Anna-Teresa Tymieniecka:Wolfgang Iser:René Wellek:Pope John Paul II:,/wiki/Roman_Ingarden,FILL,FILL
Bauch,,,Rudolf Carnap:,/wiki/Bruno_Bauch,FILL,FILL
Shang,,,Confucius:,/wiki/Shang_dynasty,FILL,FILL
Kurt Koffka, (1886–1941),Carl Stumpf:,Lev Vygotsky:Maurice Merleau-Ponty:Kurt Lewin:,/wiki/Kurt_Koffka,FILL,FILL
Karl-Otto Apel, (1922–2017),Immanuel Kant:Martin Heidegger:Charles S. Peirce:Georg Henrik von Wright:Max Horkheimer:,Jürgen Habermas:Vittorio Hösle:Hans-Hermann Hoppe:,/wiki/Karl-Otto_Apel,FILL,FILL
Odo Marquard, (1928–2015),Gehlen:Kant:Freud:Müller:,Gerd B. Achenbach:,/wiki/Odo_Marquard,FILL,FILL
Henry David Thoreau, (1817–1862),Aeschylus:Aristotle:Thomas Carlyle:Charles Darwin:Étienne de La Boétie:Indian philosophy:Cato the Elder:Alexander von Humboldt:Ralph Waldo Emerson:Pindar:Homer:,Walt Whitman:Leo Tolstoy:Mahatma Gandhi:Martin Luther King Jr.:John Zerzan:George Bernard Shaw:Sinclair Lewis:E. O. Wilson:W. B. Yeats:Stanley Cavell:Marcel Proust:E. B. White:Christopher McCandless:John Muir:John F. Kennedy:Emma Goldman:Glenn Gould:Upton Sinclair:Ernest Hemingway:B. F. Skinner:,/wiki/Henry_David_Thoreau,FILL,FILL
Max Adler,,,Lucien Goldmann:,/wiki/Max_Adler_(Marxist),FILL,FILL
Alfred Wilhelm Volkmann,,,Hermann Lotze:,/wiki/Alfred_Wilhelm_Volkmann,FILL,FILL
Augustin Thierry,,,Antonio Rosmini-Serbati:,/wiki/Augustin_Thierry,FILL,FILL
Thomas Hobbes, (1588–1679),Niccolò Machiavelli:Aristotle:Plato:Roger Bacon:Tacitus:Robert Grosseteste:René Descartes:Hugo Grotius:Thomas White:Francis Bacon:William of Ockham:Epicurus:Paolo Sarpi:Thucydides:Cicero:,legal:sociology:political:,/wiki/Thomas_Hobbes,FILL,FILL
Ticonius,,,Augustine of Hippo:,/wiki/Ticonius,FILL,FILL
Jakob Friedrich Fries, (1773–1843),Karl Leonhard Reinhold:Immanuel Kant:,Karl Popper:Hermann Lotze:Leonard Nelson:Otto Fritz Meyerhof:,/wiki/Jakob_Friedrich_Fries,FILL,FILL
René Thom,,,Edgar Morin:,/wiki/Ren%C3%A9_Thom,FILL,FILL
John Spencer,,,Karl Leonhard Reinhold:,/wiki/John_Spencer_(priest),FILL,FILL
Nicolas-Edme Rétif,,,Charles Fourier:,/wiki/Nicolas_Restif_de_la_Bretonne,FILL,FILL
Jean Wahl, (1888–1974),Søren Kierkegaard:Nicolai Hartmann:George Santayana:Martin Heidegger:William James:Henri Bergson:G. W. F. Hegel:,Emmanuel Levinas:Gilles Deleuze:Jean-Paul Sartre:,/wiki/Jean_Wahl,FILL,FILL
Ralph Cudworth, (1617–1688),Plato:,Masham:Shaftesbury:,/wiki/Ralph_Cudworth,FILL,FILL
Massignon,,,Henry Corbin:,/wiki/Louis_Massignon,FILL,FILL
Iris Marion Young, (1949–2006),Jürgen Habermas:Jacques Derrida:Michel Foucault:Karl Marx:Simone de Beauvoir:Maurice Merleau-Ponty:,Seyla Benhabib:,/wiki/Iris_Marion_Young,FILL,FILL
Viète,,,René Descartes:,/wiki/Fran%C3%A7ois_Vi%C3%A8te,FILL,FILL
Cyril of Alexandria,,,John of Damascus:,/wiki/Cyril_of_Alexandria,FILL,FILL
Johann Gottlieb Fichte,,,F. H. Bradley:,/wiki/Johann_Gottlieb_Fichte,FILL,FILL
Ludwig Wittgenstein, (1889–1951),Johann Georg Hamann:Heinrich Hertz:Leo Tolstoy:William James:Fyodor Dostoyevsky:G. E. Moore:Otto Weininger:Bertrand Russell:Oswald Spengler:Piero Sraffa:Gottlob Frege:Augustine of Hippo:Arthur Schopenhauer:Karl Kraus:Hermann von Helmholtz:Adolf Loos:Søren Kierkegaard:Frank P. Ramsey:L. E. J. Brouwer:Ludwig Boltzmann:Georg Christoph Lichtenberg:Johann Wolfgang von Goethe:,Gilbert Ryle:Quentin Skinner:Ian Hacking:Vienna Circle:Stephen Toulmin:Jon Fosse:G. E. Moore:Bertrand Russell:James F. Conant:Alice Crary:Noam Chomsky:Rudolf Carnap:Saul Kripke:Hans Sluga:G. E. M. Anscombe:Peter Hacker:Alan Turing:Frank P. Ramsey:Thomas Kuhn:Norman Malcolm:Paul Feyerabend:John Searle:Daniel Dennett:Cora Diamond:Crispin Wright:James Tully:Talal Asad:,/wiki/Ludwig_Wittgenstein,FILL,FILL
Iris Murdoch, (1919–1999),Plato:Stuart Hampshire:Simone Weil:Jean-Paul Sartre:Philippa Foot:,Elizabeth Anscombe:Martha Nussbaum:Philippa Foot:,/wiki/Iris_Murdoch,FILL,FILL
Hermeticism,,,Paracelsus:,/wiki/Hermeticism,FILL,FILL
al-Masihi,,,Avicenna:,/wiki/Abu_Sahl_%27Isa_ibn_Yahya_al-Masihi,FILL,FILL
Gilbert White,,,Charles Darwin:,/wiki/Gilbert_White,FILL,FILL
Thales, (c. 635 – 543 BC),Babylonian astronomy:Ancient Egyptian religion:Ancient Egyptian mathematics:,Xenophanes:Anaximander:Anaximenes:Pythagoras:,/wiki/Thales,FILL,FILL
Gary Snyder,,,Alan Watts:,/wiki/Gary_Snyder,FILL,FILL
Thales of Miletus,,,Anaximander:,/wiki/Thales_of_Miletus,FILL,FILL
P. F. Strawson, (1919–2006),Immanuel Kant:J. L. Austin:A.J. Ayer:Ludwig Wittgenstein:Bertrand Russell:Gilbert Ryle:,Colin McGinn:Keith Donnellan:Ramchandra Gandhi:Martin Hollis:Joshua Knobe:John Searle:David Lewis:Pierre Bourdieu:Arda Denkel:Ted Honderich:,/wiki/P._F._Strawson,FILL,FILL
Max Stirner, (1806–1856),Hegel:Epicurus:Fichte:Proudhon:Sade:Feuerbach:Goethe:Yang:Bauer:Smith:,Vaneigem:Gross:Armand:Mühsam:Tucker:Wilson:Mackay:Novatore:Read:Mencken:Camus:Black:Engels:Evola:Brassier:Newman:Igualada:Jünger:Brand:Landauer:Pisarev:Steiner:Marsden:Freud:Arrigoni:Goldman:Bahnsen:Byington:Marx:Adler:Reich:Schmitt:,/wiki/Max_Stirner,FILL,FILL
Omar Khayyam, (1048–1131),Euclid:al-Khwārizmī:Avicenna:Apollonius of Perge:,Tusi:Nizami Aruzi of Samarcand:Al-Khazini:Edward FitzGerald:André Gide:John Wallis:Hafez:Saccheri:,/wiki/Omar_Khayyam,FILL,FILL
Charles Taylor (philosopher), (born 1931),Daniel Bell:Émile Durkheim:Johann Georg Hamann:Martin Heidegger:Hans-Georg Gadamer:William James:Dame Iris Murdoch:G. W. F. Hegel:Gilles Lipovetsky:Maurice Merleau-Ponty:George Herbert Mead:Aristotle:Max Weber:Wilfred Cantwell Smith:Alexander von Humboldt:Hubert Dreyfus:Plato:Paul Ricœur:Karl Marx:Alexis de Tocqueville:Michael Polanyi:John McDowell:Sir Isaiah Berlin:Ludwig Wittgenstein:Johann Gottfried Herder:Christopher Lasch:,Axel Honneth:Michael J. Sandel:Nikolas Kompridis:Craig Calhoun:Jack Layton:Alain Touraine:Mark Stuart Edwards:David Lyon:Joseph Augustine Di Noia:Charles Lindholm:Sean Dorrance Kelly:Robert N. Bellah:Hans Joas:Daniel A. Bell:Ken Wilber:Guy Laforest:Christian Smith:Kwame Anthony Appiah:Mary Poovey:Michael Walzer:James K. A. Smith:Bhikhu Parekh:James Tully:,/wiki/Charles_Taylor_(philosopher),FILL,FILL
Yang Chu, (370–319 BC),,Mencius:Max Stirner:,/wiki/Yang_Chu,FILL,FILL
Charles de Gaulle,,,Roger Scruton:,/wiki/Charles_de_Gaulle,FILL,FILL
