,name,birth,incoming_links,outgoing_links,page,latitude,longitude
126,Kurt Koffka, (1886–1941),Carl Stumpf:,Lev Vygotsky:Maurice Merleau-Ponty:Kurt Lewin:,/wiki/Kurt_Koffka,52.52,13.405
127,Eleusinian Mysteries,,,Plato:,/wiki/Eleusinian_Mysteries,FILL,FILL
128,Marmontel,,,John Stuart Mill:,/wiki/Jean-Fran%C3%A7ois_Marmontel,FILL,FILL
129,John Shelby Spong,,,Rudolf Bultmann:,/wiki/John_Shelby_Spong,FILL,FILL
130,Peter Hacker,,,Joseph Raz:,/wiki/Peter_Hacker,FILL,FILL
131,Brian Ellis,,,Frank Cameron Jackson:,/wiki/Brian_David_Ellis,FILL,FILL
132,Georg Friedrich Meier, (1718–1777),A. G. Baumgarten:,Immanuel Kant:,/wiki/Georg_Friedrich_Meier,51.4269,11.9825
133,Jean Cavaillès, (1903–1944),Bernard Bolzano:Léon Brunschvicg:,Gilles-Gaston Granger:Georges Canguilhem:Jean Hyppolite:Louis Althusser:Jules Vuillemin:,/wiki/Jean_Cavaill%C3%A8s,46.4136,-0.2069
134,Lawrence,,,Gilles Deleuze:,/wiki/D._H._Lawrence,FILL,FILL
135,Peter Wessel Zapffe, (1899–1990),Arthur Schopenhauer:Henrik Ibsen:Henri-Frédéric Amiel:Sigmund Freud:Friedrich Nietzsche:Jakob Johann von Uexküll:,Herman Tønnessen:Thomas Ligotti:,/wiki/Peter_Wessel_Zapffe,69.68278,18.94278
136,Polemo,,,Arcesilaus:,/wiki/Polemon_(scholarch),FILL,FILL
137,Alberico Gentili,,,Hugo Grotius:,/wiki/Alberico_Gentili,FILL,FILL
138,Thrasymachus of Corinth,,,Stilpo:,/wiki/Thrasymachus_of_Corinth,FILL,FILL
139,Strato of Lampsacus, (c. 340 – c. 268 BC),Aristotle:Theophrastus:,Pierre Bayle:,/wiki/Strato_of_Lampsacus,40.34667,26.69917
140,Paul Ricœur, (1913–2005),Marcel:Hegel:Levinas:Mounier:Benveniste:Husserl:Jakobson:Jaspers:Gadamer:Kant:,Richard Kearney:Jacques Derrida:Enrique Dussel:Don Ihde:Michel Henry:Cornelius Castoriadis:,/wiki/Paul_Ric%C5%93ur,44.9333,4.8917
141,Adolf Loos,,,Ludwig Wittgenstein:,/wiki/Adolf_Loos,49.1925,16.60833
142,Charles Stevenson,,,Allan Gibbard:,/wiki/Charles_Stevenson_(philosopher),39.1,-84.5125
143,Arthur Oncken Lovejoy, (1873–1962),,George Boas:,/wiki/Arthur_Oncken_Lovejoy,52.52,13.405
144,Parsons,,,Jürgen Habermas:,/wiki/Talcott_Parsons,38.83389,-104.82528
145,Louis Gabriel Ambroise de Bonald, (1754–1840),Augustine of Hippo:Aristotle:Chateaubriand:Goldsmith:Plato:Pascal:Malebranche:Tacitus:Bossuet:Malthus:Socrates:Hénault:Joseph de Maistre:Leibniz:Rousseau:Thomas Aquinas:,Durkheim:Joseph de Maistre:Léon Duguit:Charles Maurras:Juan Donoso Cortés:Carl Schmitt:Balzac:Comte:Louis Veuillot:Lamennais:René de La Tour du Pin:Frédéric Le Play:Chateaubriand:Julius Evola:,/wiki/Louis_Gabriel_Ambroise_de_Bonald,44.0986,3.0783
146,Hermann Lotze, (1817–1881),F. W. J. Schelling:E. H. Weber:Johann Gottlieb Fichte:Alfred Wilhelm Volkmann:G. W. F. Hegel:Christian Hermann Weisse:Johann Friedrich Herbart:Jakob Friedrich Fries:Gustav Theodor Fechner:,James Ward:Wilhelm Windelband:Edmund Husserl:T. H. Green:George Trumbull Ladd:Georg Elias Müller:Josiah Royce:William James:Bertrand Russell:Borden Parker Bowne:Hermann Helmholtz:Carl Stumpf:Gottlob Frege:,/wiki/Hermann_Lotze,51.18139,14.42417
147,Ernst Troeltsch, (1865–1923),Albrecht Ritschl:Max Weber:,James Luther Adams:H. Richard Niebuhr:,/wiki/Ernst_Troeltsch,48.308,10.904
148,Maria de Naglowska,,,Georges Bataille:,/wiki/Maria_de_Naglowska,FILL,FILL
149,Henri Lefebvre, (1901–1991),Gaston Bachelard:Friedrich Engels:François Rabelais:Martin Heidegger:Karl Marx:Heraclitus:Maurice Merleau-Ponty:Roland Barthes:Kostas Axelos:G. W. F. Hegel:Vladimir Lenin:Friedrich Nietzsche:Jean-Jacques Rousseau:,Guy Debord:Situationist International:Michel de Certeau:Raoul Vaneigem:Edward Soja:Mark Poster:David Harvey:Neil Smith:Jean Baudrillard:Fredric Jameson:Jean-Paul Sartre:,/wiki/Henri_Lefebvre,43.6561,-0.5925
150,John the Evangelist,,,Hildegard of Bingen:,/wiki/John_the_Evangelist,FILL,FILL
151,Reinhardt,,,Leo Strauss:,/wiki/Karl_Reinhardt_(philologist),FILL,FILL
152,Pherecydes,,,Pythagoras:,/wiki/Pherecydes_of_Syros,FILL,FILL
153,Charles Leslie Stevenson, (1908–1979),I. A. Richards:Ralph Barton Perry:Ludwig Wittgenstein:G. E. Moore:David Hume:,William Fontaine:Allan Gibbard:,/wiki/Charles_Leslie_Stevenson,39.1,-84.5125
154,Bas C. van Fraassen, (born 1941),Hans Reichenbach:Adolf Grünbaum:Wilfrid Sellars:Albert Camus:Jean-Paul Sartre:,Alvin Plantinga:Arthur Fine:Elisabeth Lloyd:Nancy Cartwright:Hans Halvorson:Michael Rea:,/wiki/Bas_C._van_Fraassen,51.5,3.883
155,Ranajit Guha,,,Gayatri Chakravorty Spivak:,/wiki/Ranajit_Guha,FILL,FILL
156,Stephen Toulmin,,,Kurt Baier:,/wiki/Stephen_Toulmin,51.50722,-0.1275
157,Hénault,,,Louis Gabriel Ambroise de Bonald:,/wiki/Charles-Jean-Fran%C3%A7ois_H%C3%A9nault,48.856613,2.352222
158,Martha Nussbaum, (born 1947),Aristotle:Bernard Williams:G. E. L. Owen:Amartya Sen:John Stuart Mill:John Rawls:Adam Smith:Catharine MacKinnon:,David G. Hebert:Elizabeth S. Anderson:Louise Antony:Amartya Sen:Linda Martín Alcoff:,/wiki/Martha_Nussbaum,40.71278,-74.00611
159,Karl Leonhard Reinhold, (1757–1823),Immanuel Kant:Christoph Martin Wieland:John Spencer:Christoph Gottfried Bardili:,Salomon Maimon:Friedrich Schiller:Adolf Trendelenburg:Johann Gottlieb Fichte:August Ludwig Hülsen:Jakob Friedrich Fries:,/wiki/Karl_Leonhard_Reinhold,48.2,16.367
160,Henri-Frédéric Amiel,,,Peter Wessel Zapffe:,/wiki/Henri-Fr%C3%A9d%C3%A9ric_Amiel,FILL,FILL
161,Gustav Hugo,,,Friedrich Karl von Savigny:,/wiki/Gustav_Hugo,FILL,FILL
162,Carl Stumpf, (1848–1936),Bernard Bolzano:Franz Brentano:Hermann Lotze:,Edmund Husserl:Kurt Koffka:Max Scheler:George Stout:Kurt Lewin:Wolfgang Köhler:Robert Musil:,/wiki/Carl_Stumpf,49.8,10.35
163,Herbert James Paton,,,Gilbert Ryle:,/wiki/Herbert_James_Paton,56.33302,-3.31163
164,Johann Gottfried Herder, (1744–1803),Immanuel Kant:Johann Joachim Winckelmann:Kalidasa:Johann Georg Hamann:Thomas Blackwell:Baruch Spinoza:Thomas Abbt:,Friedrich Schleiermacher:Wilhelm Dilthey:Walter Rauschenbusch:Franz Boas:Johann Christoph Adelung:Ľudovít Štúr:Hippolyte Taine:G. W. F. Hegel:J. S. Mill:Wilhelm von Humboldt:August Wilhelm Schlegel:Johann Wolfgang von Goethe:Karl Wilhelm Friedrich Schlegel:Friedrich Nietzsche:,/wiki/Johann_Gottfried_Herder,53.917,19.933
165,Pierre Teilhard de Chardin, (1881–1955),Charles Darwin:Karl Marx:Ignatius of Loyola:Sigmund Freud:Origen:John the Evangelist:Voltaire:Henri Bergson:Paul the Apostle:David Hume:Friedrich Nietzsche:Jean-Jacques Rousseau:Edward Gibbon:,Henri de Lubac:Thomas Berry:Julian Huxley:Marshall McLuhan:Theodosius Dobzhansky:Frank Tipler:Pope Benedict XVI:Pope Francis:,/wiki/Pierre_Teilhard_de_Chardin,45.7833,3.0131
166,Gaëtan Gatian de Clérambault,,,Jacques Lacan:,/wiki/Ga%C3%ABtan_Gatian_de_Cl%C3%A9rambault,47.0844,2.3964
167,Borden Parker Bowne, (1847–1910),Immanuel Kant:George Berkeley:Hermann Lotze:Gottfried Wilhelm Leibniz:René Descartes:,Randall Auxier:T. C. Chao:John W. E. Bowen Sr.:Walter George Muelder:,/wiki/Borden_Parker_Bowne,40.29,-74.15
168,Petrus Ramus, (1515–1572),,Jean Bodin:,/wiki/Petrus_Ramus,49.5319,3.1006
169,Hans Reichenbach, (1891–1953),Kurt Grelling:Paul Hensel:,Carl Gustav Hempel:Takiyettin Mengüşoğlu:Hilmi Ziya Ülken:İoanna Kuçuradi:,/wiki/Hans_Reichenbach,53.56528,10.00139
170,Friedrich Albert Lange, (1828–1875),Hermann von Helmholtz:Immanuel Kant:,Friedrich Nietzsche:Hermann Cohen:Eduard Bernstein:,/wiki/Friedrich_Albert_Lange,FILL,FILL
171,Thomas Samuel Kuhn, (1922–1996),Immanuel Kant:Karl Popper:Émile Meyerson:Hélène Metzger:Herbert Butterfield:Ludwig Wittgenstein:Alexandre Koyré:John Hasbrouck Van Vleck:Norwood Russell Hanson:Michael Polanyi:Anneliese Maier:Jean Piaget:Ludwik Fleck:,Imre Lakatos:Paul Feyerabend:Philip Kitcher:Martin Cohen:,/wiki/Thomas_Samuel_Kuhn,39.1,-84.5125
172,David Hume, (1711–1776),Bayle:Berkeley:Locke:Newton:Malebranche:Hutcheson:Hobbes:Smith:Rousseau:Cicero:,Keynes:James:Voltaire:Mackie:Rousseau:Smith:Mill:Dennett:Hamilton:Husserl:Fodor:Kant:Ayer:Blackburn:Schopenhauer:Einstein:Jefferson:Hamann:Popper:Chomsky:Russell:Deleuze:Western philosophy:Gibbon:Paine:Marx:Reid:Madison:Borges:,/wiki/David_Hume,55.953,-3.189
173,David Strauss,,,Bruno Bauer:,/wiki/David_Strauss,FILL,FILL
174,John Chrysostum,,,John of Damascus:,/wiki/John_Chrysostom,FILL,FILL
175,Victor Delbos,,,Alexandre Koyre:,/wiki/Victor_Delbos,FILL,FILL
176,Étienne Pascal,,,Blaise Pascal:,/wiki/%C3%89tienne_Pascal,FILL,FILL
177,Classic of Poetry,,,Confucius:,/wiki/Classic_of_Poetry,FILL,FILL
178,Gian Domenico Romagnosi,,,Antonio Rosmini-Serbati:,/wiki/Gian_Domenico_Romagnosi,44.817,9.983
179,Claude Esteban,,,Stanley Cavell:,/wiki/Claude_Esteban,FILL,FILL
180,Sydney Morgenbesser,,,Jerry Fodor:,/wiki/Sidney_M,FILL,FILL
181,Schuler,,,Ludwig Klages:,/wiki/Alfred_Schuler,49.983,8.267
182,Utopian Socialists,,,John Stuart Mill:,/wiki/Utopian_socialism,FILL,FILL
183,Nicolas Malebranche, (1638–1715),René Descartes:St. Augustine:Thomas Aquinas:,Louis Gabriel Ambroise de Bonald:Montesquieu:George Berkeley:Louis Lavelle:Alain Badiou:Jacob Bernoulli:Giambattista Vico:Augusto Del Noce:Joseph de Maistre:David Hume:Leibniz:J.-J. Rousseau:John Henry Newman:,/wiki/Nicolas_Malebranche,48.856613,2.352222
184,Sayyid Ali Hujwiri,,,Muhammad Iqbal:,/wiki/Ali_Hujwiri,FILL,FILL
185,Carl Schmitt, (1888–1985),Edmund Burke:Immanuel Kant:Max Weber:Plato:Søren Kierkegaard:Thomas Hobbes:Georg Wilhelm Friedrich Hegel:Juan Donoso Cortés:Leo Strauss:Joseph de Maistre:René Guénon:Niccolò Machiavelli:Jean-Jacques Rousseau:,Jacob Taubes:Mario Tronti:Slavoj Žižek:Jacques Derrida:Mark Lilla:Hannah Arendt:Copenhagen School:Reinhart Koselleck:Jürgen Habermas:Giorgio Agamben:Hans Morgenthau:Alain de Benoist:Leo Strauss:Chantal Mouffe:Ernst Jünger:Jiang Shigong:Jaime Guzmán:Walter Benjamin:Antonio Negri:,/wiki/Carl_Schmitt,51.217,7.883
186,Sabina Spielrein,,,Jean Piaget:,/wiki/Sabina_Spielrein,47.233,39.7
187,Claude Adrien Helvétius, (1715–1771),Condillac:Locke:,Nietzsche:Beccaria:Marx:Darwin:Bentham:Freud:Plekhanov:,/wiki/Claude_Adrien_Helv%C3%A9tius,48.856613,2.352222
188,Rhees,,,Dewi Zephaniah Phillips:,/wiki/Rush_Rhees,43.16556,-77.61139
189,Curt Ducasse, (1881–1969),Josiah Royce:William James:,Roderick Chisholm:Wilfrid Sellars:,/wiki/Curt_Ducasse,45.65,0.16
190,Adurbad-e Mahrspandan,,,Ibn Miskawayh:,/wiki/Adurbad-i_Mahraspand,FILL,FILL
191,Rudolf Christoph Eucken, (1846–1926),Aristotle:Teichmüller:Aquinas:Lotze:Trendelenburg:,Max Scheler:Evelyn Underhill:W. R. Boyce Gibson:Abel J. Jones:,/wiki/Rudolf_Christoph_Eucken,53.47139,7.48361
192,Peter of Spain,,,Jean Buridan:,/wiki/Peter_of_Spain,FILL,FILL
193,Platonism,,,Philo:,/wiki/Platonism,FILL,FILL
194,José Ortega y Gasset, (1883–1955),Arthur Schopenhauer:Immanuel Kant:Edmund Husserl:Wilhelm Dilthey:Max Scheler:Paul Natorp:John Stuart Mill:Henri Bergson:Alexis de Tocqueville:Miguel de Unamuno:Hermann Cohen:Wilhelm von Humboldt:C. S. Peirce:Friedrich Nietzsche:José Ingenieros:,Graham Harman:José Antonio Primo de Rivera:José Gaos:Gregory Areshian:Xavier Zubiri:Generation of '27:María Zambrano:Alain de Benoist:Olavo de Carvalho:Mario Vargas Llosa:Julián Marías:Albert Jay Nock:Davud Monshizadeh:Antonio Machado:,/wiki/Jos%C3%A9_Ortega_y_Gasset,40.417,-3.717
195,Katherine Boyle Jones,,,Robert Boyle:,"/wiki/Katherine_Jones,_Viscountess_Ranelagh",FILL,FILL
196,Timon,,,Aenesidemus:,/wiki/Timon_of_Phlius,37.846299,22.649131
197,Halevi,,,Leo Strauss:,/wiki/Judah_Halevi,39.85667,-4.02444
198,David Gauthier, (born 1932),John Locke:Thomas Hobbes:,Geoffrey Sayre-McCord:Jan Narveson:Peter Vallentyne:,/wiki/David_Gauthier,43.74167,-79.37333
199,Heinrich Schlier,,,Rudolf Bultmann:,/wiki/Heinrich_Schlier,FILL,FILL
200,Dawud al-Zahiri,,,Ibn Hazm:,/wiki/Dawud_al-Zahiri,32.03,44.4
201,Vienna Circle,,,Alfred Ayer:,/wiki/Vienna_Circle,FILL,FILL
202,Emmanuel Mounier, (1905–1950),Plato:Jacques Chevalier:Henri Bergson:Charles Péguy:Marc Sangnier:Jacques Maritain:,Abbé Pierre:Pierre Trudeau:Ngo Dinh Nhu:Paul Ricœur:,/wiki/Emmanuel_Mounier,45.171546,5.722387
203,Johannes Scottus Eriugena,,,Meister Eckhart:,/wiki/John_Scotus_Eriugena,FILL,FILL
204,Gilbert Ryle, (1900–1976),René Descartes:Edmund Husserl:Ludwig Wittgenstein:Herbert James Paton:,G. A. Cohen:P. F. Strawson:Ullin Place:Michael Dummett:John Searle:Wilfrid Sellars:Daniel Dennett:A. J. Ayer:Þorsteinn Gylfason:J. J. C. Smart:J. L. Austin:Clifford Geertz:R. M. Hare:Richard Webster:,/wiki/Gilbert_Ryle,50.82838,-0.13947
205,Voltaire, (1694–1778),Jacques-Bénigne Bossuet:Emilie de Chatelet:Lucretius:Isaac Newton:Alexander Pope:Pierre Bayle:Francis Bacon:Pierre Corneille:William Shakespeare:Gottfried Wilhelm Leibniz:Virgil:John Locke:Ibn Tufail:Confucius:Jean Racine:Cicero:Plato:Lucian:Jean Meslier:Epicurus:Homer:Moliere:Miguel de Cervantes:,Emilie de Chatelet:Lord Byron:Christopher Hitchens:Kermani:Jean-Jacques Rousseau:Percy Bysshe Shelley:Vissarion Belinsky:Catherine the Great:Jorge Luis Borges:Napoleon:Mary Wollstonecraft:Karl Marx:Jeremy Bentham:Thomas Paine:David Strauss:William Godwin:Victor Hugo:Gustave Flaubert:Alexander Herzen:Denis Diderot:Johann Wolfgang von Goethe:Frederick the Great:Friedrich Nietzsche:,/wiki/Voltaire,FILL,FILL
206,Othmar Spann, (1878–1950),Adam Müller:,Oskar Morgenstern:Eric Voegelin:Gottfried Haberler:Herman Dooyeweerd:Friedrich Hayek:,/wiki/Othmar_Spann,48.2,16.367
207,Charles Taylor (philosopher), (born 1931),Daniel Bell:Émile Durkheim:Johann Georg Hamann:Martin Heidegger:Hans-Georg Gadamer:William James:Dame Iris Murdoch:G. W. F. Hegel:Gilles Lipovetsky:Maurice Merleau-Ponty:George Herbert Mead:Aristotle:Max Weber:Wilfred Cantwell Smith:Alexander von Humboldt:Hubert Dreyfus:Plato:Paul Ricœur:Karl Marx:Alexis de Tocqueville:Michael Polanyi:John McDowell:Sir Isaiah Berlin:Ludwig Wittgenstein:Johann Gottfried Herder:Christopher Lasch:,Axel Honneth:Michael J. Sandel:Nikolas Kompridis:Craig Calhoun:Jack Layton:Alain Touraine:Mark Stuart Edwards:David Lyon:Joseph Augustine Di Noia:Charles Lindholm:Sean Dorrance Kelly:Robert N. Bellah:Hans Joas:Daniel A. Bell:Ken Wilber:Guy Laforest:Christian Smith:Kwame Anthony Appiah:Mary Poovey:Michael Walzer:James K. A. Smith:Bhikhu Parekh:James Tully:,/wiki/Charles_Taylor_(philosopher),45.50889,-73.55417
208,Murray Rothbard,,,Robert Nozick:,/wiki/Murray_Rothbard,40.83722,-73.88611
209,Albert Einstein, (1879–1955),Arthur Schopenhauer:Thomas Young:Hendrik Lorentz:Bernhard Riemann:Gottfried Wilhelm Leibniz:Isaac Newton:Ernst Mach:Hermann Minkowski:James Clerk Maxwell:Moritz Schlick:David Hume:Baruch Spinoza:Michele Besso:,modern physicists:,/wiki/Albert_Einstein,48.4,9.983
210,Blavatsky,,,Vladimir Solovyov (philosopher):,/wiki/Helena_Blavatsky,48.45,35.033
211,Ernst Schröder,,,Ernst Mally:,/wiki/Ernst_Schr%C3%B6der_(mathematician),49.48778,8.46611
212,Thomas Cajetan, (1469–1534),Aristotle:Saint Jerome:Averroes:Pico della Mirandola:St. Thomas Aquinas:Saint Augustine:Duns Scotus:,Étienne Gilson:Ralph McInerny:Henri de Lubac:,/wiki/Thomas_Cajetan,41.217,13.567
213,Apollonius,,,Marcus Aurelius:,/wiki/Apollonius_of_Chalcedon,FILL,FILL
214,Samuel Alexander, (1859–1938),Immanuel Kant:Bertrand Russell:T. H. Green:F. H. Bradley:Baruch Spinoza:,Alfred North Whitehead:John Anderson:,/wiki/Samuel_Alexander,-33.865,151.20944
215,William Gilbert,,,Francis Bacon:,/wiki/William_Gilbert_(physician),51.8917,0.903
216,Al-Farabi, (870–950),Aristotle:Plato:Ptolemy:Al-Kindi:Porphyry:,Al Amiri:Shahab al-Din Suhrawardi:Albertus Magnus:Mulla Sadra:Abu Sulayman Sijistani:Yahya ibn Adi:Averroes:Abū Hayyān al-Tawhīdī:Ibn Bajjah:Leo Strauss:Avicenna:Maimonides:,/wiki/Al-Farabi,36.25,64.833
217,Lukács,,,Theodor Adorno:,/wiki/Gy%C3%B6rgy_Luk%C3%A1cs,47.4925,19.05139
218,Chou Tun-Yi,) (1017–1073),Mencius:Confucius:,Zhu Xi:Cheng Yi:Cheng Hao:,/wiki/Chou_Tun-Yi,FILL,FILL
219,Christmas Humphreys,,,Alan Watts:,/wiki/Christmas_Humphreys,51.5175,-0.2988
220,Sextus Empiricus, (2nd/3rd century),Agrippa:Aenesidemus:Pyrrho:Herodotus of Tarsus:Timon of Phlius:,Hegel:Edmund Husserl:Nassim Taleb:Michel de Montaigne:Friedrich Nietzsche:David Hume:Descartes:,/wiki/Sextus_Empiricus,FILL,FILL
221,al-Masihi,,,Avicenna:,/wiki/Abu_Sahl_%27Isa_ibn_Yahya_al-Masihi,FILL,FILL
222,Domingo Faustino Sarmiento,,,Mario Bunge:,/wiki/Domingo_Faustino_Sarmiento,FILL,FILL
223,Nicolas Chamfort,,,Emil Cioran:,/wiki/Nicolas_Chamfort,45.7831,3.0824
224,Andre Breton,,,Guy Debord:,/wiki/Andr%C3%A9_Breton,FILL,FILL
225,Herman Boerhaave,,,Julien Offray de La Mettrie:,/wiki/Herman_Boerhaave,52.22306,4.48639
226,Herbert Marcuse, (1898–1979),Friedrich Pollock:Immanuel Kant:Edmund Husserl:Friedrich Engels:Martin Heidegger:Karl Marx:Sigmund Freud:Theodor W. Adorno:G. W. F. Hegel:Max Horkheimer:Friedrich Nietzsche:,Jürgen Habermas:Xi Jinping:Douglas Kellner:Emerita Quito:Andrew Feenberg:Bob Black:Angela Davis:George Katsiaficas:Norman O. Brown:Abbie Hoffman:,/wiki/Herbert_Marcuse,52.52,13.405
227,Benjamin Tucker, (1854–1939),Spencer:Bakunin:Jefferson:Proudhon:Warren:Spooner:Molinari:Ricardo:Smith:Stirner:,Wilson:Meulen:Armand:Mackay:Mella:Rocker:Rothbard:Carson:Cleyre:Chernyi:,/wiki/Benjamin_Tucker,FILL,FILL
228,Semyon Frank,,,Nikolai Berdyaev:,/wiki/Semyon_Frank,55.75583,37.61722
229,Stendhal,,,Friedrich Nietzsche:,/wiki/Stendhal,FILL,FILL
230,Morris Raphael Cohen, (1880–1947),Josiah Royce:William James:Hugo Münsterberg:,Sidney Hook:Ernest Nagel:,/wiki/Morris_Raphael_Cohen,53.9,27.567
231,Thomas of Erfurt,,,Martin Heidegger:,/wiki/Modistae#History,FILL,FILL
232,Kalidasa,,,Johann Gottfried Herder:,/wiki/Kalidasa,FILL,FILL
233,John of Damascus, (c. 676–749),Basil of Caesarea:Aristotle:Plato:Gregory of Nazianzus:Latin Christianity:Leo the Great:Neoplatonism:John Chrysostum:Cyril of Alexandria:Paul the Apostle:Athanasius of Alexandria:Gregory of Nyssa:,Hesychasm:Eastern:Western:Christian philosophy:Second Council of Nicaea:Scholasticism:,/wiki/John_of_Damascus,FILL,FILL
234,Simone de Beauvoir, (1908–1986),Kierkegaard:Hegel:Nietzsche:Bergson:Marx:Wollstonecraft:Darwin:Husserl:Sade:Sartre:Leibniz:Freud:Kant:Descartes:Heidegger:,Butler:Kim:Rich:Quito:Sartre:Hoagland:Paglia:Greer:Camus:Friedan:,/wiki/Simone_de_Beauvoir,48.856613,2.352222
235,Northrop Frye,,,Stanley Cavell:,/wiki/Northrop_Frye,45.4,-71.9
236,Peter Geach, (1919–2013),Aristotle:Gotlob Frege:Ludwig Wittgenstein:J. M. E. McTaggart:Thomas Aquinas:,Alasdair MacIntyre:C. J. F. Williams:G. E. M. Anscombe:Michael Dummett:Brian Davies:Anthony Kenny:,/wiki/Peter_Geach,51.4874,-0.1682
237,Jacob L. Moreno,,,Martin Buber:,/wiki/Jacob_L._Moreno,44.4325,26.10389
238,R. B. Braithwaite,,,Georg Henrik von Wright:,/wiki/R._B._Braithwaite,52.061,-1.336
239,Andrews,,,Lysander Spooner:,/wiki/Stephen_Pearl_Andrews,42.55556,-72.06806
240,Baltasar Gracián y Morales, (1601–1658),Epictetus:Plutarch:Seneca:Desiderius Erasmus:Publilius Syrus:,Arthur Schopenhauer:Friedrich Nietzsche:,/wiki/Baltasar_Graci%C3%A1n_y_Morales,41.31611,-1.54306
241,Maine de Biran, (1766–1824),Charles Bonnet:Descartes:Bacon:Stoicism:John Locke:Leibniz:Rousseau:Antoine Destutt de Tracy:Pierre Cabanis:Étienne Bonnot de Condillac:,Émile Boutroux:Victor Cousin:Pierre Janet:Louis Lavelle:Félix Ravaisson:Michel Henry:Maurice Blondel:Henri Bergson:François Picavet:,/wiki/Maine_de_Biran,44.85,0.48
242,Edward Forbes,,,Thomas Henry Huxley:,/wiki/Edward_Forbes,54.145,-4.482
243,Philo, (20 BC–40 AD),Hellenistic Judaism:Pythagorism:Stoicism:Platonism:,Early Christianity:,/wiki/Philo,31.2,29.917
244,Boethius,,,Peter Abelard:,/wiki/Boethius,41.883,12.5
245,Ronald Dworkin, (1931–2013),Aristotle:Learned Hand:Plato:Rupert Cross:H. L. A. Hart:John Rawls:,Jeremy Waldron:Robert Alexy:,/wiki/Ronald_Dworkin,41.82361,-71.42222
246,Cyprian,,,Augustine of Hippo:,/wiki/Cyprian,FILL,FILL
247,Apollonius of Perga,,,Gottfried Leibniz:,/wiki/Apollonius_of_Perga,FILL,FILL
248,Adrienne Rich,,,Claudia Card:,/wiki/Adrienne_Rich,FILL,FILL
249,H. Richard Niebuhr, (1894–1962),,Stanley Hauerwas:Gordon Kaufman:James W. Fowler:James Gustafson:,/wiki/H._Richard_Niebuhr,38.82778,-91.02417
250,Philip K. Dick,,,Fredric Jameson:,/wiki/Philip_K._Dick,FILL,FILL
251,Byron,,,Petar II Petrović-Njegoš:,/wiki/Lord_Byron,FILL,FILL
252,William Harry Jellema,,,Alvin Plantinga:,/wiki/William_Harry_Jellema,FILL,FILL
253,Herbert McCabe,,,Anthony Kenny:,/wiki/Herbert_McCabe,FILL,FILL
254,Zeno of Elea, (c. 495 – c. 430 BC),Parmenides:,Aristotle:Plato:Protagoras:Gorgias:Marcus Aurelius:,/wiki/Zeno_of_Elea,40.16083,15.155
255,Francesco de Sanctis,,,Benedetto Croce:,/wiki/Francesco_de_Sanctis,FILL,FILL
256,Musonius Rufus,,,Epictetus:,/wiki/Gaius_Musonius_Rufus,42.64472,11.98583
257,Arthur Conan Doyle,,,Umberto Eco:,/wiki/Arthur_Conan_Doyle,FILL,FILL
258,Palissy,,,Francis Bacon:,/wiki/Bernard_Palissy,FILL,FILL
259,F. D. Maurice,,,Thomas Hill Green:,/wiki/Frederick_Denison_Maurice,52.167,1
260,John McDowell, (born 1942),Strawson:Hegel:Aristotle:Pippin:Rorty:Davidson:Evans:Brandom:Foot:Gadamer:Wittgenstein:Sellars:Kant:Frege:Wiggins:,Pippin:Crary:Antony:Brandom:Axel Honneth:Fricker:Dancy:,/wiki/John_McDowell,-26.2125,28.2625
261,Morgan,,,Friedrich Engels:,/wiki/Lewis_H._M,FILL,FILL
262,Themistoclea,,,Pythagoras:,/wiki/Themistoclea,FILL,FILL
263,Zimmer,,,Ferdinand de Saussure:,/wiki/Heinrich_Zimmer,54.083,13.383
264,Karel Čapek,,,Bernard Williams:,/wiki/Karel_%C4%8Capek,FILL,FILL
265,Bonald,,,Joseph de Maistre:,/wiki/Louis_de_Bonald,44.0986,3.0783
266,Al-Juwayni, (1028–1085),,Abu Hamid al-Ghazali:,/wiki/Al-Juwayni,36.70523,57.417322
267,Müller,,,Odo Marquard:,/wiki/Max_M%C3%BCller_(Catholic_intellectual),48.467,7.933
268,Francisco Suárez, (1548–1617),Aristotle:Avicenna:Alonso Rodriguez:Duns Scotus:Scholasticism:Thomas Aquinas:,Grotius:Wolff:Dos Santos:Bueno:Hale:Zubiri:Leibniz:Descartes:Heidegger:Salgado:,/wiki/Francisco_Su%C3%A1rez,37.17806,-3.60083
269,Léon Brillouin,,,Edgar Morin:,/wiki/L%C3%A9on_Brillouin,48.8239,2.2117
270,French Moralists,,,Friedrich Nietzsche:,/wiki/French_moralists,FILL,FILL
271,Fabian Society,,,Karl Korsch:,/wiki/Fabian_Society,FILL,FILL
272,Georgi Plekhanov, (1856–1918),Mikhail Bakunin:Friedrich Engels:Karl Marx:Ludwig Feuerbach:Baruch Spinoza:,Lenin:,/wiki/Georgi_Plekhanov,52.5,39.933
