name,birth,incoming_links,outgoing_links,page,latitude,longitude
Immanuel Kant, (1724–1804),Crusius:Aristotle:Plato:Locke:Baumgarten:Wolff:Empiricus:Lucretius:Hamann:Newton:Swedenborg:Euclid:Leibniz:Rousseau:Tetens:Hume:Smith:Descartes:,Herder:Zeller:Beck:Larijani:Maimon:Guyer:Spir:Frege:Rawls:Bolzano:Schelling:Schlegel:Beneke:Carnap:Popper:Jaspers:Western philosophy:Reinhold:Hegel:Jacobi:Fichte:Habermas:Peirce:Schleiermacher:Heidegger:Schopenhauer:,/wiki/Immanuel_Kant,FILL,FILL
Altmann,,,Leo Strauss:,/wiki/Alexander_Altmann,FILL,FILL
Lysander Spooner, (1808–1887),Proudhon:Warren:Greene:Andrews:Tucker:,Rothbard:Barnett:,/wiki/Lysander_Spooner,FILL,FILL
Adam Smith, (1723–1790),Aristotle:Locke:Burke:Hutcheson:Mandeville:Cantillon:Quesnay:Hume:,Keynes:Say:Proudhon:Sowell:Mises:Mill:Nash:Rand:Bastiat:George:Rothbard:Chomsky:Krugman:Ricardo:Sieyès:Hegel:Sismondi:Marx:Friedman:Comte:Malthus:Hodgskin:Hayek:Saint-Simon:,/wiki/Adam_Smith,FILL,FILL
Petar II Petrović-Njegoš, (1813–1851),Pushkin:Danilo I:Milton:Hesiod:Byron:Sarajlija:Serbian epic poetry:Homer:Dante:,Young Bosnia:Radičević:Kiš:Brković:Brajković:Ljubiša:Andrić:Serbian epic poetry:Skerlić:Djilas:Sekulić:Mažuranić:S. Ćorović:M. Miljanov:Kostić:Bećković:Simonović:Nikola I:Jakšić:Ilić:Gaćinović:Amfilohije:Crnjanski:Velimirović:Princip:Ljubibratić:,/wiki/Petar_II_Petrovi%C4%87-Njego%C5%A1,FILL,FILL
Francis Bacon, (1561–1626),Aristotle:Paracelsus:Telesio:Plato:Biringuccio:Roger Bacon:William Gilbert:Michel de Montaigne:Palissy:Machiavelli:Cicero:,Feliks Koneczny:Thomas Hobbes:Isaac Newton:John Locke:Voltaire:Thomas Jefferson:Basil Montagu:Robert Boyle:Encyclopédistes:Jean-Jacques Rousseau:William Petty:,/wiki/Francis_Bacon,FILL,FILL
Paul Gerhard Natorp, (1854–1924),Hermann Cohen:Ernst Laas:,José Ortega y Gasset:Rabindranath Tagore:Edmund Husserl:Ernst Cassirer:Martin Heidegger:Karl Barth:Hans-Georg Gadamer:,/wiki/Paul_Gerhard_Natorp,FILL,FILL
Mary Moody Emerson,,,Ralph Waldo Emerson:,/wiki/Mary_Moody_Emerson,FILL,FILL
von Hellwald,,,Friedrich Nietzsche:,/wiki/Friedrich_von_Hellwald,FILL,FILL
al-Hallaj,,,Ibn Sabin:,/wiki/Al-Hallaj,FILL,FILL
Samuel Pufendorf, (1632–1694),René Descartes:Hugo Grotius:Erhard Weigel:Thomas Hobbes:,Christian Thomasius:,/wiki/Samuel_Pufendorf,FILL,FILL
John Anderson (philosopher), (1893–1962),Henry Jones:G. E. Moore:Heraclitus:Bertrand Russell:Samuel Alexander:,John Passmore:David Stove:Hedley Bull:J. L. Mackie:A. J. Baker:Eugene Kamenka:David Armstrong:,/wiki/John_Anderson_(philosopher),FILL,FILL
New Testament,,,Hildegard of Bingen:,/wiki/New_Testament,FILL,FILL
Paul Churchland, (born 1942),Patricia Churchland:Karl Popper:Thomas Kuhn:Paul Feyerabend:Wilfred Sellars:W. V. O. Quine:,Ray Brassier:Patricia Churchland:,/wiki/Paul_Churchland,FILL,FILL
Friedrich Nietzsche, (1844–1900),Hölderlin:Herder:Parmenides:Shakespeare:Sainte-Beuve:Mainländer:Sophocles:Socrates:Herzen:Dostoyevsky:Bourget:Spinoza:Spir:Milesian School:Machiavelli:Mill:Aeschylus:Rée:Ortlepp:Euripides:Diogenes Laërtius:Zoroaster:Strauss:von Hellwald:Wagner:Renan:Baudelaire:Hesiod:Kant:Teichmüller:Plato:Stendhal:Montaigne:Heraclitus:Feuerbach:Darwin:Cervantes:Goethe:Epicurus:Pindar:Thucydides:Homer:Maupassant:Bahnsen:Hegel:Spencer:Theognis of Megara:Emerson:Lange:Burckhardt:Archilochus:Xenophon:French Moralists:Schopenhauer:,Auden:Unamuno:Hesse:Ricœur:Spengler:Strindberg:Hamsun:Asad:Klossowski:Sarah Kofman:Adorno:Cioran:Tönnies:Weizmann:Rand:Brandes:Strauss:Campbell:Willard:Mencken:Camus:Proust:Bataille:Buber:Unger:Shestov:Steiner:Derrida:Jung:Malraux:Sartre:Stevens:Iqbal:Foucault:Malaka:Yeats:Deleuze:Nehamas:Rogers:Kaufmann:MacIntyre:Tillich:Adler:Castoriadis:Blanchot:Mann:Heidegger:Weber:,/wiki/Friedrich_Nietzsche,FILL,FILL
Robert Warshow,,,Stanley Cavell:,/wiki/Robert_Warshow,FILL,FILL
John Cook Wilson, (1849–1915),T. H. Green:,W. D. Ross:H. A. Prichard:,/wiki/John_Cook_Wilson,FILL,FILL
Christian Jakob Kraus,,,Jakob Sigismund Beck:,/wiki/Christian_Jakob_Kraus,FILL,FILL
Ticonius,,,Augustine of Hippo:,/wiki/Ticonius,FILL,FILL
Fernando Pessoa,,,Alain Badiou:,/wiki/Fernando_Pessoa,FILL,FILL
Carl Gustav Hempel, (1905–1997),Rudolf Carnap:Hans Reichenbach:,Lawrence Sklar:Philip Kitcher:Wesley C. Salmon:Richard Jeffrey:John Earman:Robert Nozick:Jaegwon Kim:Peter Achinstein:Nelson Goodman:,/wiki/Carl_Gustav_Hempel,FILL,FILL
Rockingham,,,Edmund Burke:,"/wiki/Charles_Watson-Wentworth,_2nd_Marquess_of_Rockingham",FILL,FILL
Aron,,,Pierre Bourdieu:,/wiki/Raymond_Aron,FILL,FILL
Muhammad ibn Karram,,,Ibn Taymiya:,/wiki/Ibn_Karram,FILL,FILL
Nicolas-Edme Rétif,,,Charles Fourier:,/wiki/Nicolas_Restif_de_la_Bretonne,FILL,FILL
William James, (1842–1910),Afrikan Spir:Emanuel Swedenborg:F. C. S. Schiller:Pierre Janet:Bernhard Riemann:Ernst Mach:Charles Bernard Renouvier:Hermann Helmholtz:John Stuart Mill:Charles Sanders Peirce:David Hartley:David Hume:Louis Agassiz:Jules Lequier:William Kingdon Clifford:,Marilynne Robinson:Émile Durkheim:W. E. B. Du Bois:C. Wright Mills:William Sheldon:Robert Frost:Alfred North Whitehead:Bertrand Russell:John Dewey:Henri Bergson:Edwin Holt:F. C. S. Schiller:Edmund Husserl:Alfred Schütz:George Santayana:Hilary Putnam:Gertrude Stein:Morris Raphael Cohen:Antonio Damasio:Jimmy Carter:Richard Rorty:,/wiki/William_James,FILL,FILL
Baudelaire,,,Theodor Adorno:,/wiki/Charles_Baudelaire,FILL,FILL
Abu Hanifa,,,Shah Wali Allah:,/wiki/Abu_Hanifa,FILL,FILL
Heinrich Rickert, (1863–1936),Johann Gottlieb Fichte:Wilhelm Windelband:Immanuel Kant:Alois Riehl:,Max Weber:Edmund Husserl:Ernst Bloch:George Vernadsky:Emil Lask:Walter Benjamin:Martin Heidegger:,/wiki/Heinrich_Rickert,FILL,FILL
Imre Lakatos, (1922–1974),Hegel:de:Marx:Feyerabend:Lenin:Szabó:Popper:Kuhn:Lukács:Pólya:,Feyerabend:Chalmers:Corfield:Worrall:Murphy:Sloman:Gillies:Meehl:Milner:,/wiki/Imre_Lakatos,FILL,FILL
Henri Bergson, (1859–1941),Arthur Schopenhauer:Immanuel Kant:Charles Darwin:Gottfried Wilhelm Leibniz:William James:Herbert Spencer:Spinoza:Plotinus:Maine de Biran:Félix Ravaisson-Mollien:,Henry Miller:Vladimir Jankélévitch:Emmanuel Levinas:Émile Bréhier:Nikos Kazantzakis:Maurice Merleau-Ponty:Emmanuel Mounier:Guy Debord:Jawaharlal Nehru:Robert Frost:Necip Fazıl Kısakürek:Alfred North Whitehead:Marcel Proust:Aldous Huxley:Liang Shuming:Édouard Le Roy:Michel Aflaq:Alfred Schütz:Anna-Teresa Tymieniecka:Muhammad Iqbal:Gabriel Marcel:Jacques Maritain:Vladimir Nabokov:Nurettin Topçu:Wyndham Lewis:Gilles Deleuze:Jean-Paul Sartre:,/wiki/Henri_Bergson,FILL,FILL
Antonio Labriola, (1843–1904),Hegel:Herbart:Marx:,Leon Trotsky:Georges Sorel:Benedetto Croce:Amadeo Bordiga:Antonio Gramsci:,/wiki/Antonio_Labriola,FILL,FILL
Benedetto Croce, (1866–1952),Giovanni Gentile:Immanuel Kant:Friedrich Wilhelm Joseph Schelling:Georg Wilhelm Friedrich Hegel:Johann Gottlieb Fichte:Francesco de Sanctis:Giambattista Vico:Antonio Labriola:Jean-Jacques Rousseau:,Giovanni Gentile:Carlo Rosselli:Giorgio Bassani:José Carlos Mariátegui:Georges Sorel:Guido De Ruggiero:Eugenio Montale:George Mosse:Julius Evola:R. G. Collingwood:Antonio Gramsci:,/wiki/Benedetto_Croce,FILL,FILL
Yajnavalkya, (c. 1800 BC),Aruni:,Indian philosophy:,/wiki/Yajnavalkya,FILL,FILL
Simone Weil, (1909–1943),Charles Darwin:Thomas More:Socrates:Voltaire:Alain:Jean-Jacques Rousseau:Aristotle:Bhagavad Gita:David Hume:Erasmus:Baruch Spinoza:Augustine of Hippo:Immanuel Kant:Plato:New Testament:Karl Marx:Homer:John Fisher:Michel de Montaigne:René Descartes:Sigmund Freud:Louise Michel:Friedrich Nietzsche:Edward Gibbon:Thomas Aquinas:,Diogenes Allen:Dorothy Day:Anne Carson:Flannery O'Connor:Roger Scruton:Cornel West:Susan Sontag:Christian Wiman:Giorgio Agamben:Thomas Merton:Jean-Luc Godard:Dewi Zephaniah Phillips:Iris Murdoch:János Pilinszky:Pope Paul VI:Peter Winch:Czesław Miłosz:Albert Camus:Timothy Keller:Pankaj Mishra:Pope Francis:,/wiki/Simone_Weil,FILL,FILL
Bhagavad Gita,,,Simone Weil:,/wiki/Bhagavad_Gita,FILL,FILL
Richard Taylor (philosopher), (1919–2003),Arthur Schopenhauer:,David Foster Wallace:,/wiki/Richard_Taylor_(philosopher),FILL,FILL
Cicero, (106 BC–43 BC),Philo of Larissa:Panaetius:Socrates:Plato:,Western philosophy:,/wiki/Cicero,FILL,FILL
Maurice Merleau-Ponty, (1908–1961),Marcel:Brunschvicg:Uexküll:Malebranche:Chardin:Driesch:Schelling:Husserl:Köhler:Proust:Kojève:Kant:Descartes:Tinbergen:Fink:Lacan:Bergson:Mounier:Saussure:Whitehead:Darwin:Heraclitus:Koffka:Sartre:Beauvoir:Bachelard:Freud:Plotinus:Schilder:Coghill:Nietzsche:Hegel:Lévi-Strauss:Marx:Klein:Gesell:Scheler:Heidegger:Weber:Piaget:,Varela:Zahavi:Diprose:Harman:Lefort:Young:Ricoeur:Schillebeeckx:Lawlor:Simondon:Abram:Crowther:Gallagher:Giorgi:McClamrock:Bourdieu:Vesely:Hillman:Dreyfus:Henry:El-Bizri:Irigaray:Lacan:Butler:Polanyi:Virilio:Thảo:Thompson:Danto:Sartre:Ihde:Foucault:Manha:Guenther:Deleuze:Edie:Ahmed:Johnson:Kompridis:Clark:Barbaras:Castoriadis:Laplanche:,/wiki/Maurice_Merleau-Ponty,FILL,FILL
Philipp Mainländer,,,Emil Cioran:,/wiki/Philipp_Mainl%C3%A4nder,FILL,FILL
Osho,,,Peter Sloterdijk:,/wiki/Rajneesh,FILL,FILL
Jan Hus, (1369–1415),John Wycliffe:Conrad Waldhauser:,John Wesley:Martin Luther:John Calvin:Henry VIII:Savonarola:Jerome of Prague:,/wiki/Jan_Hus,FILL,FILL
Gilbert White,,,Charles Darwin:,/wiki/Gilbert_White,FILL,FILL
Estius,,,Antoine Arnauld:,/wiki/Willem_Hessels_van_Est,FILL,FILL
Zisi,,,Mencius:,/wiki/Zisi,FILL,FILL
Alfred Weber,,,Erich Fromm:,/wiki/Alfred_Weber,FILL,FILL
Friedrich Adolf Trendelenburg, (1802–1872),Karl Leonhard Reinhold:Friedrich Schleiermacher:Aristotle:Immanuel Kant:de:Georg Wilhelm Friedrich Hegel:Johann Erich von Berger:,Søren Kierkegaard:Wilhelm Dilthey:Franz Brentano:Friedrich Paulsen:Hermann Cohen:G. S. Morris:Gottlob Frege:Rudolf Christoph Eucken:Ernst Laas:,/wiki/Friedrich_Adolf_Trendelenburg,FILL,FILL
Blanc,,,Nikolai Chernyshevsky:,/wiki/Louis_Blanc,FILL,FILL
Connan,,,John Selden:,/wiki/Fran%C3%A7ois_Connan,FILL,FILL
Simone Porzio,,,Lucilio Vanini:,/wiki/Simone_Porzio,FILL,FILL
Friedrich Karl von Savigny, (1779–1861),Gustav Hugo:,August von Bethmann-Hollweg:,/wiki/Friedrich_Karl_von_Savigny,FILL,FILL
Georg Henrik von Wright, (1916–2003),Jürgen Habermas:Eino Kaila:G. E. Moore:Ludwig Wittgenstein:Oswald Spengler:Charles Sanders Peirce:R. B. Braithwaite:,Peter Hacker:Karl-Otto Apel:,/wiki/Georg_Henrik_von_Wright,FILL,FILL
Neopythagoreanism,,,Iamblichus (philosopher):,/wiki/Neopythagoreanism,FILL,FILL
Lagache,,,Michel Foucault:,/wiki/Daniel_Lagache,FILL,FILL
Susanne Langer, (1895–1985),Cassirer:Whitehead:Schopenhauer:,Clifford Geertz:Howard Gardner:Neo-Concrete Movement:Bernard Lonergan:,/wiki/Susanne_Langer,FILL,FILL
Eduard Meyer,,,Eric Voegelin:,/wiki/Eduard_Meyer,FILL,FILL
Kurt Goldstein,,,Georges Canguilhem:,/wiki/Kurt_Goldstein,FILL,FILL
Michelet,,,Roland Barthes:,/wiki/Jules_Michelet,FILL,FILL
Schoenberg,,,Theodor Adorno:,/wiki/Arnold_Schoenberg,FILL,FILL
Joseph Maréchal, (1878–1944),Immanuel Kant:Thomas Aquinas:,Karl Rahner:Richard De Smet:Bernard Lonergan:,/wiki/Joseph_Mar%C3%A9chal,FILL,FILL
Rupert Cross,,,Ronald Dworkin:,/wiki/Rupert_Cross,FILL,FILL
Donald Cary Williams, (1899–1983),George Santayana:Ralph Barton Perry:Bernard Bosanquet:Edwin B. Holt:Bertrand Russell:Samuel Alexander:,Paul Fitzgerald:D. M. Armstrong:Nicholas Wolterstorff:Keith Campbell:David Stove:David Lewis:John Bacon:,/wiki/Donald_Cary_Williams,FILL,FILL
individualist anarchism,,,Michel Onfray:,/wiki/Individualist_anarchism,FILL,FILL
Joseph Butler, (1692–1752),Plato:Thomas Hobbes:Samuel Clarke:John Locke:Francis Hutcheson:,Edmund Burke:C. S. Lewis:David Seabury:David Hume:Jeremy Bentham:John Warwick Montgomery:Adam Smith:Thomas Reid:William Paley:,/wiki/Joseph_Butler,FILL,FILL
Sarajlija,,,Petar II Petrović-Njegoš:,/wiki/Sima_Milutinovi%C4%87_Sarajlija,FILL,FILL
Genesis,,,Hildegard of Bingen:,/wiki/Genesis_creation_narrative,FILL,FILL
Thomas Reid, (1710–1796),David Hume:Thomas Aquinas:George Berkeley:Cicero:,Victor Cousin:Dugald Stewart:Roderick Chisholm:William L. Rowe:William James:G. E. Moore:James Frederick Ferrier:Charles Hodge:Michael Huemer:Keith DeRose:Arthur Schopenhauer:Alvin Plantinga:William Alston:David Hartley:Keith Lehrer:C. S. Peirce:Nicholas Wolterstorff:James Beattie:George Elder Davie:Michael Bergmann:,/wiki/Thomas_Reid,FILL,FILL
Henri Atlan,,,Edgar Morin:,/wiki/Henri_Atlan,FILL,FILL
Alfred North Whitehead, (1861–1947),Aristotle:Francis Herbert Bradley:Immanuel Kant:Plato:George Santayana:Gottfried Wilhelm Leibniz:Isaac Newton:William James:John Locke:John Dewey:Henri Bergson:David Hume:,C. D. Broad:F. S. C. Northrop:Michel Weber:Conrad Hal Waddington:Sewall Wright:Maurice Merleau-Ponty:Talcott Parsons:Ilya Prigogine:John Lighton Synge:David Bohm:Donald Davidson:Wilfred Eade Agar:Bertrand Russell:James Luther Adams:Ervin László:Wolfgang Smith:W. V. O. Quine:Eric Voegelin:Ken Wilber:Milič Čapek:Susanne Langer:Gilles Deleuze:B. F. Skinner:Jules Vuillemin:,/wiki/Alfred_North_Whitehead,FILL,FILL
Gaius Memmius,,,Lucretius:,/wiki/Gaius_Memmius_(poet),FILL,FILL
Piero Sraffa,,,Ludwig Wittgenstein:,/wiki/Piero_Sraffa,FILL,FILL
Chungliang Al Huang,,,Alan Watts:,/wiki/Chungliang_Al_Huang,FILL,FILL
Michel Henry, (1922–2002),Wahl:Husserl:Gouhier:Hyppolite:Biran:Meister Eckhart:Alquié:,Marion:,/wiki/Michel_Henry,FILL,FILL
Ernst Niekisch,,,Francis Parker Yockey:,/wiki/Ernst_Niekisch,FILL,FILL
Anneliese Maier,,,Thomas Samuel Kuhn:,/wiki/Anneliese_Maier,FILL,FILL
Gabriel Marcel, (1887–1973),Edmund Husserl:Søren Kierkegaard:Martin Heidegger:Josiah Royce:François Mauriac:Henri Bergson:Nikolai Berdyaev:Friedrich Schelling:Martin Buber:,Pierre Boutang:Jean Wahl:Paul Ricœur:Walker Percy:Emmanuel Levinas:John Paul II:,/wiki/Gabriel_Marcel,FILL,FILL
Hypatia of Alexandria, (370–415),Plotinus:Aristotle:Theon of Alexandria:Plato:,Synesius of Cyrene:Damascius:,/wiki/Hypatia_of_Alexandria,FILL,FILL
Charles Hartshorne, (1897–2000),Josiah Royce:Alfred North Whitehead:William Ernest Hocking:Charles Sanders Peirce:Jules Lequier:,Donald W. Viney:John B. Cobb:David Ray Griffin:,/wiki/Charles_Hartshorne,FILL,FILL
Søren Kierkegaard, (1813–1855),Hegel:Mozart:Plato:Wolff:Shakespeare:Hamann:Abraham:Diogenes:Schelling:Luther:Socrates:Olsen:Heiberg:Møller:Goethe:Lessing:Kant:Descartes:,Marcel:Wahl:Levinas:Unamuno:Schmitt:Adorno:Bergman:Camus:Merton:Ellul:Buber:Ibsen:Shestov:Barth:Sartre:Freud:Jaspers:Wittgenstein:West:Kaufmann:Tillich:Percy:May:Caputo:H. R. Niebuhr:Heidegger:,/wiki/S%C3%B8ren_Kierkegaard,FILL,FILL
Aenesidemus, (1st century BC),Pyrrho:Heraclitus:Timon:,Favorinus:Plutarch:Sextus Empiricus:,/wiki/Aenesidemus,FILL,FILL
Ibn Jarir,,,Ibn Khaldun:,/wiki/Al-Tabari,FILL,FILL
Pierre Corneille,,,Voltaire:,/wiki/Pierre_Corneille,FILL,FILL
Charles Nodier,,,Gaston Bachelard:,/wiki/Charles_Nodier,FILL,FILL
Ibn Tufail, (1110–1185),Abu Yaqub Yusuf:Aristotle:Plato:Al-Farabi:Ibn Tumart:Muhammad:Ibn Bajjah:Avicennism:Avicenna:,Ibn al-Nafis:Averroes:Alpetragius:,/wiki/Ibn_Tufail,FILL,FILL
Edmund Gettier, (1927–2021),Roderick Chisholm:,Colin McGinn:Robert Nozick:,/wiki/Edmund_Gettier,FILL,FILL
Mario Tronti,,,Antonio Negri:,/wiki/Mario_Tronti,FILL,FILL
Johann Friedrich Herbart, (1776–1841),Johann Gottlieb Fichte:Immanuel Kant:,Friedrich Eduard Beneke:Wilhelm Windelband:Moritz Wilhelm Drobisch:Gustav Hartenstein:Edmund Husserl:Immanuel Hermann Fichte:Hermann Lotze:Antonio Labriola:,/wiki/Johann_Friedrich_Herbart,FILL,FILL
Anaxagoras, (died 462 BC),Parmenides:Milesian school:,Archelaus:Pericles:Protagoras:John Stuart Mill:Socrates:,/wiki/Anaxagoras,FILL,FILL
István Mészáros (philosopher), (1930–2017),Karl Marx:György Lukács:,Cliff Slaughter:,/wiki/Istv%C3%A1n_M%C3%A9sz%C3%A1ros_(philosopher),FILL,FILL
Lautréamont,,,Maurice Blanchot:,/wiki/Comte_de_Lautr%C3%A9amont,FILL,FILL
Monsieur Chouchani,,,Emmanuel Levinas:,/wiki/Monsieur_Chouchani,FILL,FILL
Eugene O'Neill,,,Cornel West:,/wiki/Eugene_O%27Neill,FILL,FILL
Abu'l-Barakāt al-Baghdādī,,,Albert of Saxony (philosopher):,/wiki/Abu%27l-Barak%C4%81t_al-Baghd%C4%81d%C4%AB,FILL,FILL
Religious Society of Friends,,,Thomas Paine:,/wiki/Quakers,FILL,FILL
Hans Kelsen, (1881–1973),Hume:Kant:Vaihinger:Hermann Cohen:,de:Kunz:Bobbio:Hart:Dreier:Merkl:,/wiki/Hans_Kelsen,FILL,FILL
Jean Jacques Rousseau, (1712–1778),Locke:Malebranche:Hobbes:Socrates:Voltaire:Spinoza:Leibniz:Machiavelli:Aristotle:Plutarch:Descartes:Condillac:Plato:Montesquieu:Grotius:Diderot:D'Épinay:Pufendorf:D'Alembert:,Proudhon:Montessori:Wollstonecraft:Hume:Smith:Rawls:Dewey:Bloom:Strauss:Saint-Just:Kant:Engels:American Revolution:Thoreau:de Sade:Kitsikis:Madame de Stael:Darwin:Derrida:Freud:Goethe:Malaka:Tolstoy:French Revolution:Nietzsche:Hegel:Gibbon:Paine:Marx:Fichte:Romanticism:Robespierre:Counter-Enlightenment:Napoleon Bonaparte:Schopenhauer:,/wiki/Jean_Jacques_Rousseau,FILL,FILL
Charles Dunoyer,,,"Claude Henri de Rouvroy, Comte de Saint-Simon:",/wiki/Charles_Dunoyer,FILL,FILL
Michael Dummett, (1925–2011),Peter Geach:J. M. E. McTaggart:Donald Davidson:L. E. J. Brouwer:Ludwig Wittgenstein:G. E. M. Anscombe:Gilbert Ryle:Gottlob Frege:,Gareth Evans:Christopher Peacocke:Luciano Floridi:Hans Sluga:Crispin Wright:Ian Rumfitt:Barry Smith:Carlo Penco:Timothy Williamson:,/wiki/Michael_Dummett,FILL,FILL
Publilius Syrus,,,Baltasar Gracián y Morales:,/wiki/Publilius_Syrus,FILL,FILL
Serbian epic poetry,,,Petar II Petrović-Njegoš:,/wiki/Serbian_epic_poetry,FILL,FILL
Pseudo-Dionysius the Areopagite, (5th century),Basil of Caesarea:Proclus:Clement of Alexandria:Iamblichus:Origen:Plotinus:Gregory of Nyssa:,Western Christianity:Eastern:,/wiki/Pseudo-Dionysius_the_Areopagite,FILL,FILL
Maimonides,) (1135–1204),Talmud:Aristotle:Plato:Avempace:Averroes:al-Farabi:Al-Ghazali:Avicenna:,Buber:Joyce:Rosenzweig:Fackenheim:Newton:Albertus Magnus:Strauss:Levinas:Aquinas:Friedländer:Spinoza:Leibniz:Jewish philosophy:Catholic theology:Bodin:,/wiki/Maimonides,FILL,FILL
Cappadocian Fathers,,,Johannes Scotus Eriugena:,/wiki/Cappadocian_Fathers,FILL,FILL
Ambrosiaster,,,Augustine of Hippo:,/wiki/Ambrosiaster,FILL,FILL
Charles de Gaulle,,,Roger Scruton:,/wiki/Charles_de_Gaulle,FILL,FILL
Xenocrates, (396–314 BC),Pythagoreanism:Speusippus:,Crantor:Polemo:,/wiki/Xenocrates,FILL,FILL
George Berkeley, (1685–1753),John Locke:Isaac Newton:Bayle:Nicolas Malebranche:,Arthur Schopenhauer:Immanuel Kant:Ernst Mach:Jorge Luis Borges:John Stuart Mill:David Hume:Thomas Reid:,/wiki/George_Berkeley,FILL,FILL
Alfred Tarski, (1901–1983),,Rudolf Carnap:John Corcoran:Kenneth Arrow:Patrick Suppes:Erich Leo Lehmann:Karl Popper:Donald Davidson:Willard Van Orman Quine:,/wiki/Alfred_Tarski,FILL,FILL
Epictetus, (AD 55–c. 135),Musonius Rufus:Zeno of Citium:Cleanthes:Chrysippus:Diogenes:Socrates:Hippocrates:,Han Ryner:Marcus Aurelius:James Stockdale:Arrian:Junius Rusticus:Albert Ellis:,/wiki/Epictetus,FILL,FILL
Eurocommunism,,,Nicos Poulantzas:,/wiki/Eurocommunism,FILL,FILL
Malesherbes,,,Alexis de Tocqueville:,/wiki/Guillaume-Chr%C3%A9tien_de_Lamoignon_de_Malesherbes,FILL,FILL
Zhu Xi,) (1130–1200),Mencius:Zhang Zai:Cheng Hao:Confucius:Zhou Dunyi:Cheng Yi:,Arthur Schopenhauer:Tu Wei-ming:Gottfried Leibniz:Wang Yangming:Joseph Needham:Toegye:Qian Mu:Christian Wolff:Wang Fuzhi:,/wiki/Zhu_Xi,FILL,FILL
Karl-Otto Apel, (1922–2017),Immanuel Kant:Martin Heidegger:Charles S. Peirce:Georg Henrik von Wright:Max Horkheimer:,Jürgen Habermas:Vittorio Hösle:Hans-Hermann Hoppe:,/wiki/Karl-Otto_Apel,FILL,FILL
Clarence Irving Lewis,,,Brand Blanshard:,/wiki/C._I._Lewis,FILL,FILL
Henry Hazlitt,,,Robert Nozick:,/wiki/Henry_Hazlitt,FILL,FILL
Sallust,,,Augustine of Hippo:,/wiki/Sallust,FILL,FILL
Hipparchia,,,Zeno of Citium:,/wiki/Hipparchia_of_Maroneia,FILL,FILL
Eric Voegelin, (1901–1985),Hans Urs von Balthasar:William James:Hans-Georg Gadamer:John R. Commons:Aristotle:Max Weber:Henri de Lubac:Alfred North Whitehead:Henri Bergson:Augustine of Hippo:Eduard Meyer:Plato:Edmund Husserl:Alfred Schütz:Thomas Mann:F. W. J. Schelling:Jean Bodin:Pre-Socratic philosophers:Leo Strauss:Hans Jonas:Ludwig von Mises:Thomas Aquinas:,Bruno Latour:Flannery O'Connor:William Havard:Robert B. Heilman:Frederick Lawrence:de:William F. Buckley Jr.:Olavo de Carvalho:Sir Roger Scruton:Jürgen Gebhardt:Robert George:Russell Kirk:James V. Schall:Thierry Gontier:Martin Palouš:Walker Percy:Rudolf Bultmann:Leo Strauss:Raymond Aron:fr:Ellis Sandoz:,/wiki/Eric_Voegelin,FILL,FILL
Charles Lyell,,,Charles Darwin:,/wiki/Charles_Lyell,FILL,FILL
Thomas Paine, (1737–1809),Montesquieu:Religious Society of Friends:Jacobin:John Locke:Benjamin Franklin:Voltaire:David Hume:Jean-Jacques Rousseau:Edward Gibbon:,William Godwin:Jyotirao Phule:Mary Wollstonecraft:Christopher Hitchens:Charles Darwin:Karl Marx:Thomas Edison:Mark Twain:Sigmund Freud:Bertrand Russell:Abraham Lincoln:George Carlin:Robert G. Ingersoll:Thomas Jefferson:Pierre Victurnien Vergniaud:Moncure D. Conway:Friedrich Nietzsche:,/wiki/Thomas_Paine,FILL,FILL
Qur'an,,,Ibn Arabi:,/wiki/Quran,FILL,FILL
Aristippus, (c. 435–366 BC),Socrates:,Epicurus:Michel Onfray:Hegesias:Anniceris:Arete of Cyrene:Theodorus:Aristippus the Younger:,/wiki/Aristippus,FILL,FILL
Pierre-Joseph Proudhon, (1809–1865),Adam Smith:G. W. F. Hegel:Alexander Herzen:Charles Fourier:,Mikhail Bakunin:Victor Hugo:Antero de Quental:Friedrich Wilhelm Schulz:Georges Sorel:Karl Marx:Joseph Déjacque:Peter Kropotkin:Francesc Pi i Margall:Errico Malatesta:Benjamin Tucker:Max Stirner:,/wiki/Pierre-Joseph_Proudhon,FILL,FILL
Alexander Hegius,,,Desiderius Erasmus:,/wiki/Alexander_Hegius_von_Heek,FILL,FILL
Rudolf Steiner, (1861–1925),Nietzsche:Helena Blavatsky:Eduard von Hartmann:Hegel:Fichte:Schiller:Karl Julius Schröer:Franz Brentano:Silvio Gesell:Schelling:Goethe:Kant:,Edouard Schuré:Andrej Belyj:Daniel Nicol Dunlop:Saul Bellow:Andrei Tarkovsky:Max Heindel:Wassily Kandinsky:Hilma af Klint:Richard Tarnas:Josef Beuys:Albert Schweitzer:Owen Barfield:Valentin Tomberg:Hugo Bergmann:Martin Buber:,/wiki/Rudolf_Steiner,FILL,FILL
Wächtershäuser,,,Karl Popper:,/wiki/G%C3%BCnter_W%C3%A4chtersh%C3%A4user,FILL,FILL
Jean Burden,,,Alan Watts:,/wiki/Jean_Burden,FILL,FILL
